product_name,client_name,date,month_num,month_name,week_of_month,quantity,cost_price,sale_price,total_order,profit,payment,debt
Product_06,Client_128,2025-07-23,7,July,4,4,18.01,32.55,130.2,58.16,130.2,0.0
Product_17,Client_120,2025-06-22,6,June,4,2,18.67,29.66,59.32,21.98,59.32,0.0
Product_16,Client_079,2025-06-27,6,June,4,5,17.86,20.4,102.0,12.7,102.0,0.0
Product_16,Client_006,2025-03-01,3,March,1,6,19.9,22.55,135.3,15.9,135.3,0.0
Product_03,Client_101,2025-10-30,10,October,5,5,12.26,19.71,98.55,37.25,98.55,0.0
Product_17,Client_118,2025-05-09,5,May,2,9,20.2,20.84,187.56,5.76,187.56,0.0
Product_08,Client_056,2025-02-23,2,February,4,3,21.68,23.96,71.88,6.84,71.88,0.0
Product_19,Client_091,2025-05-20,5,May,3,6,22.83,39.43,236.58,99.6,118.29,118.29
Product_02,Client_013,2025-06-10,6,June,2,5,8.56,12.28,61.4,18.6,61.4,0.0
Product_10,Client_127,2025-11-04,11,November,1,3,4.62,8.75,26.25,12.39,26.25,0.0
Product_20,Client_168,2025-06-11,6,June,2,4,7.53,12.94,51.76,21.64,51.76,0.0
Product_22,Client_121,2025-02-02,2,February,1,5,9.94,15.62,78.1,28.4,78.1,0.0
Product_10,Client_138,2025-03-18,3,March,3,5,4.68,6.6,33.0,9.6,0.0,33.0
Product_01,Client_028,2025-09-13,9,September,2,2,7.85,9.55,19.1,3.4,19.1,0.0
Product_14,Client_035,2025-01-29,1,January,5,5,12.89,18.3,91.5,27.05,91.5,0.0
Product_29,Client_068,2025-10-13,10,October,2,5,22.59,36.77,183.85,70.9,183.85,0.0
Product_24,Client_094,2025-07-20,7,July,3,4,14.67,18.14,72.56,13.88,72.56,0.0
Product_25,Client_104,2025-01-22,1,January,4,4,15.85,22.44,89.76,26.36,0.0,89.76
Product_12,Client_012,2025-11-15,11,November,3,3,9.49,16.1,48.3,19.83,24.15,24.15
Product_13,Client_014,2025-12-05,12,December,1,2,10.41,15.16,30.32,9.5,30.32,0.0
Product_19,Client_144,2025-04-25,4,April,4,4,23.28,25.63,102.52,9.4,102.52,0.0
Product_07,Client_093,2025-12-10,12,December,2,6,20.94,34.22,205.32,79.68,205.32,0.0
Product_18,Client_074,2025-12-14,12,December,2,2,20.45,24.85,49.7,8.8,24.85,24.85
Product_03,Client_099,2025-06-17,6,June,3,6,12.28,19.24,115.44,41.76,0.0,115.44
Product_17,Client_116,2025-02-17,2,February,3,3,20.04,30.54,91.62,31.5,91.62,0.0
Product_25,Client_141,2025-07-19,7,July,3,5,14.68,18.86,94.3,20.9,94.3,0.0
Product_09,Client_160,2025-02-27,2,February,4,5,25.93,43.77,218.85,89.2,218.85,0.0
Product_22,Client_157,2025-03-01,3,March,1,3,9.08,10.22,30.66,3.42,15.33,15.33
Product_04,Client_033,2025-09-27,9,September,4,7,12.4,15.3,107.1,20.3,80.32,26.78
Product_04,Client_101,2025-11-07,11,November,1,3,13.93,22.62,67.86,26.07,67.86,0.0
Product_12,Client_087,2025-02-06,2,February,1,3,11.79,13.09,39.27,3.9,39.27,0.0
Product_18,Client_094,2025-03-08,3,March,2,3,22.74,27.65,82.95,14.73,0.0,82.95
Product_25,Client_037,2025-12-18,12,December,3,3,16.85,22.28,66.84,16.29,66.84,0.0
Product_07,Client_155,2025-06-27,6,June,4,4,21.21,33.26,133.04,48.2,133.04,0.0
Product_17,Client_103,2025-01-22,1,January,4,5,20.61,35.99,179.95,76.9,89.98,89.97
Product_17,Client_011,2025-10-21,10,October,3,6,20.82,25.06,150.36,25.44,150.36,0.0
Product_02,Client_010,2025-05-29,5,May,5,4,8.4,11.3,45.2,11.6,45.2,0.0
Product_05,Client_183,2025-02-16,2,February,3,5,15.32,22.64,113.2,36.6,113.2,0.0
Product_11,Client_122,2025-08-22,8,August,4,4,6.73,12.95,51.8,24.88,38.85,12.95
Product_17,Client_117,2025-09-10,9,September,2,3,18.22,31.67,95.01,40.35,47.5,47.51
Product_05,Client_156,2025-03-02,3,March,1,3,17.6,23.16,69.48,16.68,69.48,0.0
Product_29,Client_132,2025-09-30,9,September,5,1,25.99,44.39,44.39,18.4,44.39,0.0
Product_05,Client_084,2025-05-13,5,May,2,3,16.48,20.53,61.59,12.15,30.8,30.79
Product_30,Client_157,2025-07-29,7,July,5,5,7.22,9.68,48.4,12.3,0.0,48.4
Product_11,Client_042,2025-01-02,1,January,1,4,7.23,10.76,43.04,14.12,43.04,0.0
Product_13,Client_158,2025-05-02,5,May,1,2,10.92,18.36,36.72,14.88,36.72,0.0
Product_24,Client_077,2025-10-17,10,October,3,2,12.03,22.36,44.72,20.66,44.72,0.0
Product_19,Client_087,2025-07-01,7,July,1,5,25.36,28.87,144.35,17.55,144.35,0.0
Product_17,Client_131,2025-01-21,1,January,3,3,21.84,38.34,115.02,49.5,28.76,86.26
Product_18,Client_126,2025-12-05,12,December,1,7,21.31,25.47,178.29,29.12,178.29,0.0
Product_23,Client_145,2025-05-21,5,May,3,6,11.51,19.87,119.22,50.16,89.42,29.8
Product_10,Client_122,2025-08-24,8,August,4,6,5.01,7.85,47.1,17.04,47.1,0.0
Product_27,Client_005,2025-06-23,6,June,4,4,18.11,20.86,83.44,11.0,83.44,0.0
Product_12,Client_085,2025-08-17,8,August,3,3,9.2,13.73,41.19,13.59,0.0,41.19
Product_22,Client_029,2025-09-07,9,September,1,3,11.51,16.91,50.73,16.2,38.05,12.68
Product_14,Client_150,2025-03-18,3,March,3,4,13.12,16.64,66.56,14.08,0.0,66.56
Product_10,Client_186,2025-05-18,5,May,3,4,7.71,8.88,35.52,4.68,26.64,8.88
Product_28,Client_177,2025-02-24,2,February,4,3,20.48,36.39,109.17,47.73,81.88,27.29
Product_21,Client_007,2025-06-07,6,June,1,6,8.2,12.84,77.04,27.84,77.04,0.0
Product_20,Client_122,2025-04-16,4,April,3,2,7.43,12.14,24.28,9.42,12.14,12.14
Product_09,Client_168,2025-03-28,3,March,4,4,25.88,46.15,184.6,81.08,92.3,92.3
Product_26,Client_199,2025-11-15,11,November,3,3,17.07,19.96,59.88,8.67,59.88,0.0
Product_19,Client_148,2025-10-11,10,October,2,5,22.45,36.39,181.95,69.7,45.49,136.46
Product_08,Client_185,2025-11-23,11,November,4,4,21.59,33.1,132.4,46.04,132.4,0.0
Product_02,Client_150,2025-12-11,12,December,2,4,11.76,16.78,67.12,20.08,67.12,0.0
Product_16,Client_044,2025-03-11,3,March,2,4,19.98,27.76,111.04,31.12,27.76,83.28
Product_17,Client_162,2025-02-20,2,February,3,3,21.78,25.16,75.48,10.14,75.48,0.0
Product_24,Client_159,2025-12-03,12,December,1,6,12.97,15.5,93.0,15.18,93.0,0.0
Product_25,Client_098,2025-08-08,8,August,2,3,14.59,20.32,60.96,17.19,60.96,0.0
Product_05,Client_175,2025-09-27,9,September,4,4,15.96,25.42,101.68,37.84,101.68,0.0
Product_08,Client_009,2025-12-20,12,December,3,1,21.93,29.12,29.12,7.19,29.12,0.0
Product_19,Client_180,2025-07-07,7,July,1,3,25.57,45.86,137.58,60.87,137.58,0.0
Product_04,Client_049,2025-05-31,5,May,5,8,13.9,21.94,175.52,64.32,175.52,0.0
Product_01,Client_113,2025-12-30,12,December,5,6,6.01,9.52,57.12,21.06,0.0,57.12
Product_11,Client_108,2025-12-29,12,December,5,4,6.72,7.06,28.24,1.36,28.24,0.0
Product_05,Client_106,2025-12-02,12,December,1,2,16.98,28.98,57.96,24.0,14.49,43.47
Product_23,Client_053,2025-01-18,1,January,3,6,13.76,24.4,146.4,63.84,146.4,0.0
Product_14,Client_129,2025-05-18,5,May,3,4,15.18,21.1,84.4,23.68,63.3,21.1
Product_25,Client_157,2025-10-02,10,October,1,3,14.91,18.49,55.47,10.74,41.6,13.87
Product_30,Client_121,2025-01-11,1,January,2,3,6.24,9.16,27.48,8.76,20.61,6.87
Product_28,Client_189,2025-11-14,11,November,2,4,21.27,27.05,108.2,23.12,27.05,81.15
Product_24,Client_016,2025-10-17,10,October,3,3,15.79,29.36,88.08,40.71,44.04,44.04
Product_23,Client_036,2025-09-24,9,September,4,4,10.54,14.19,56.76,14.6,56.76,0.0
Product_17,Client_054,2025-08-02,8,August,1,7,19.8,33.33,233.31,94.71,233.31,0.0
Product_18,Client_084,2025-02-16,2,February,3,4,23.82,26.07,104.28,9.0,104.28,0.0
Product_22,Client_123,2025-01-23,1,January,4,4,11.44,15.76,63.04,17.28,47.28,15.76
Product_17,Client_097,2025-01-04,1,January,1,4,19.35,22.77,91.08,13.68,91.08,0.0
Product_11,Client_045,2025-03-03,3,March,1,3,9.07,13.57,40.71,13.5,30.53,10.18
Product_15,Client_137,2025-11-01,11,November,1,2,17.35,31.91,63.82,29.12,63.82,0.0
Product_11,Client_140,2025-12-13,12,December,2,6,9.86,14.95,89.7,30.54,89.7,0.0
Product_12,Client_174,2025-05-16,5,May,3,2,11.22,11.98,23.96,1.52,23.96,0.0
Product_25,Client_185,2025-06-26,6,June,4,4,14.7,19.61,78.44,19.64,78.44,0.0
Product_22,Client_165,2025-08-02,8,August,1,2,8.14,11.71,23.42,7.14,23.42,0.0
Product_26,Client_178,2025-12-09,12,December,2,8,18.05,22.55,180.4,36.0,180.4,0.0
Product_09,Client_157,2025-05-26,5,May,4,2,25.29,45.12,90.24,39.66,90.24,0.0
Product_16,Client_050,2025-09-21,9,September,3,3,17.13,25.05,75.15,23.76,37.58,37.57
Product_08,Client_072,2025-05-31,5,May,5,5,20.06,34.25,171.25,70.95,171.25,0.0
Product_18,Client_077,2025-08-15,8,August,3,4,20.8,36.02,144.08,60.88,144.08,0.0
Product_08,Client_077,2025-03-28,3,March,4,3,23.14,36.44,109.32,39.9,109.32,0.0
Product_25,Client_074,2025-09-10,9,September,2,1,15.76,20.4,20.4,4.64,15.3,5.1
Product_23,Client_054,2025-04-02,4,April,1,2,11.49,14.69,29.38,6.4,29.38,0.0
Product_23,Client_181,2025-11-18,11,November,3,6,13.42,17.61,105.66,25.14,105.66,0.0
Product_16,Client_082,2025-07-20,7,July,3,3,17.34,24.51,73.53,21.51,73.53,0.0
Product_16,Client_090,2025-06-11,6,June,2,6,16.25,25.69,154.14,56.64,154.14,0.0
Product_18,Client_185,2025-09-07,9,September,1,5,21.14,37.8,189.0,83.3,189.0,0.0
Product_09,Client_074,2025-02-11,2,February,2,4,25.84,33.69,134.76,31.4,67.38,67.38
Product_04,Client_147,2025-03-27,3,March,4,5,13.61,21.09,105.45,37.4,105.45,0.0
Product_22,Client_140,2025-01-20,1,January,3,2,11.08,19.07,38.14,15.98,9.54,28.6
Product_13,Client_102,2025-11-05,11,November,1,4,13.58,22.19,88.76,34.44,88.76,0.0
Product_27,Client_089,2025-01-29,1,January,5,1,18.8,22.52,22.52,3.72,22.52,0.0
Product_25,Client_038,2025-02-23,2,February,4,2,15.14,16.96,33.92,3.64,33.92,0.0
Product_10,Client_011,2025-12-06,12,December,1,4,7.66,11.2,44.8,14.16,33.6,11.2
Product_10,Client_183,2025-06-26,6,June,4,3,7.16,12.72,38.16,16.68,38.16,0.0
Product_03,Client_089,2025-09-12,9,September,2,6,10.83,18.58,111.48,46.5,0.0,111.48
Product_30,Client_114,2025-02-14,2,February,2,4,5.98,8.41,33.64,9.72,33.64,0.0
Product_21,Client_066,2025-12-01,12,December,1,3,6.76,9.06,27.18,6.9,27.18,0.0
Product_24,Client_123,2025-05-27,5,May,4,2,13.8,19.57,39.14,11.54,19.57,19.57
Product_07,Client_052,2025-09-30,9,September,5,3,20.54,32.79,98.37,36.75,98.37,0.0
Product_27,Client_138,2025-08-13,8,August,2,3,20.25,29.14,87.42,26.67,87.42,0.0
Product_09,Client_144,2025-07-22,7,July,4,4,25.59,32.49,129.96,27.6,129.96,0.0
Product_23,Client_070,2025-01-22,1,January,4,5,13.22,17.3,86.5,20.4,86.5,0.0
Product_05,Client_028,2025-02-20,2,February,3,3,17.88,28.56,85.68,32.04,64.26,21.42
Product_20,Client_190,2025-04-13,4,April,2,1,6.16,11.17,11.17,5.01,11.17,0.0
Product_19,Client_062,2025-08-12,8,August,2,6,23.48,39.03,234.18,93.3,234.18,0.0
Product_08,Client_013,2025-04-06,4,April,1,1,21.16,32.27,32.27,11.11,32.27,0.0
Product_22,Client_136,2025-11-28,11,November,4,2,11.75,13.73,27.46,3.96,27.46,0.0
Product_08,Client_164,2025-11-29,11,November,5,2,20.5,29.02,58.04,17.04,58.04,0.0
Product_08,Client_014,2025-04-08,4,April,2,3,21.98,36.08,108.24,42.3,108.24,0.0
Product_04,Client_106,2025-01-08,1,January,2,3,12.61,15.49,46.47,8.64,11.62,34.85
Product_11,Client_184,2025-04-18,4,April,3,4,8.36,10.6,42.4,8.96,42.4,0.0
Product_16,Client_026,2025-08-31,8,August,5,1,16.99,20.2,20.2,3.21,20.2,0.0
Product_22,Client_198,2025-09-19,9,September,3,7,11.59,16.45,115.15,34.02,115.15,0.0
Product_05,Client_002,2025-05-16,5,May,3,2,17.26,31.07,62.14,27.62,0.0,62.14
Product_18,Client_041,2025-10-15,10,October,3,4,23.98,37.47,149.88,53.96,149.88,0.0
Product_14,Client_168,2025-10-30,10,October,5,6,12.51,18.21,109.26,34.2,81.94,27.32
Product_30,Client_122,2025-11-03,11,November,1,5,4.59,8.25,41.25,18.3,41.25,0.0
Product_16,Client_167,2025-12-18,12,December,3,4,16.21,28.73,114.92,50.08,57.46,57.46
Product_07,Client_194,2025-11-06,11,November,1,2,19.0,27.81,55.62,17.62,0.0,55.62
Product_10,Client_083,2025-01-23,1,January,4,5,4.01,4.21,21.05,1.0,15.79,5.26
Product_10,Client_166,2025-11-05,11,November,1,7,7.22,13.59,95.13,44.59,95.13,0.0
Product_02,Client_197,2025-03-08,3,March,2,2,11.01,16.56,33.12,11.1,33.12,0.0
Product_03,Client_167,2025-10-25,10,October,4,4,13.2,17.77,71.08,18.28,71.08,0.0
Product_19,Client_060,2025-08-23,8,August,4,5,25.34,33.83,169.15,42.45,169.15,0.0
Product_18,Client_190,2025-12-22,12,December,4,8,20.93,36.44,291.52,124.08,291.52,0.0
Product_24,Client_010,2025-08-02,8,August,1,7,12.94,17.08,119.56,28.98,119.56,0.0
Product_30,Client_045,2025-10-01,10,October,1,1,6.0,9.28,9.28,3.28,9.28,0.0
Product_14,Client_046,2025-06-18,6,June,3,4,12.74,15.31,61.24,10.28,61.24,0.0
Product_30,Client_010,2025-05-09,5,May,2,5,4.2,6.84,34.2,13.2,34.2,0.0
Product_27,Client_102,2025-05-02,5,May,1,4,21.38,28.33,113.32,27.8,113.32,0.0
Product_26,Client_127,2025-02-21,2,February,3,7,17.97,30.86,216.02,90.23,0.0,216.02
Product_06,Client_192,2025-11-19,11,November,3,8,19.17,21.06,168.48,15.12,84.24,84.24
Product_28,Client_075,2025-03-05,3,March,1,3,20.16,34.39,103.17,42.69,103.17,0.0
Product_29,Client_010,2025-10-22,10,October,4,2,25.03,41.14,82.28,32.22,0.0,82.28
Product_01,Client_077,2025-05-11,5,May,2,8,9.74,14.6,116.8,38.88,116.8,0.0
Product_19,Client_155,2025-08-16,8,August,3,5,22.03,36.58,182.9,72.75,182.9,0.0
Product_04,Client_086,2025-09-13,9,September,2,3,15.09,16.01,48.03,2.76,48.03,0.0
Product_10,Client_117,2025-01-02,1,January,1,3,4.16,7.39,22.17,9.69,22.17,0.0
Product_21,Client_140,2025-12-09,12,December,2,5,8.48,14.96,74.8,32.4,0.0,74.8
Product_17,Client_127,2025-10-14,10,October,2,3,19.38,27.24,81.72,23.58,81.72,0.0
Product_29,Client_035,2025-02-22,2,February,4,4,22.68,31.39,125.56,34.84,125.56,0.0
Product_28,Client_130,2025-04-18,4,April,3,5,23.94,41.43,207.15,87.45,207.15,0.0
Product_15,Client_070,2025-01-21,1,January,3,5,16.41,24.63,123.15,41.1,0.0,123.15
Product_07,Client_029,2025-08-02,8,August,1,4,21.41,33.88,135.52,49.88,135.52,0.0
Product_11,Client_042,2025-09-19,9,September,3,4,8.1,15.51,62.04,29.64,62.04,0.0
Product_24,Client_118,2025-05-17,5,May,3,2,13.65,15.39,30.78,3.48,30.78,0.0
Product_21,Client_066,2025-01-25,1,January,4,4,6.88,8.53,34.12,6.6,34.12,0.0
Product_23,Client_048,2025-10-19,10,October,3,5,10.2,14.29,71.45,20.45,71.45,0.0
Product_01,Client_189,2025-07-07,7,July,1,1,9.96,14.05,14.05,4.09,14.05,0.0
Product_11,Client_076,2025-02-20,2,February,3,3,7.89,14.31,42.93,19.26,32.2,10.73
Product_19,Client_173,2025-05-28,5,May,4,4,23.6,32.32,129.28,34.88,129.28,0.0
Product_25,Client_050,2025-04-21,4,April,3,3,17.1,20.62,61.86,10.56,61.86,0.0
Product_06,Client_157,2025-05-30,5,May,5,4,17.14,23.56,94.24,25.68,94.24,0.0
Product_28,Client_164,2025-11-06,11,November,1,7,21.77,31.6,221.2,68.81,221.2,0.0
Product_29,Client_104,2025-08-21,8,August,3,5,23.39,36.51,182.55,65.6,182.55,0.0
Product_27,Client_110,2025-01-14,1,January,2,6,18.67,21.67,130.02,18.0,130.02,0.0
Product_17,Client_084,2025-06-30,6,June,5,5,19.69,33.13,165.65,67.2,82.82,82.83
Product_03,Client_103,2025-11-13,11,November,2,6,11.66,13.58,81.48,11.52,81.48,0.0
Product_22,Client_025,2025-09-16,9,September,3,1,9.17,13.07,13.07,3.9,13.07,0.0
Product_06,Client_036,2025-07-07,7,July,1,8,17.52,29.1,232.8,92.64,58.2,174.6
Product_16,Client_083,2025-12-29,12,December,5,5,17.11,26.12,130.6,45.05,65.3,65.3
Product_30,Client_064,2025-12-15,12,December,3,4,5.09,7.8,31.2,10.84,31.2,0.0
Product_01,Client_067,2025-08-21,8,August,3,8,8.19,10.53,84.24,18.72,84.24,0.0
Product_13,Client_061,2025-07-12,7,July,2,5,13.94,24.51,122.55,52.85,122.55,0.0
Product_15,Client_193,2025-07-06,7,July,1,3,17.67,29.83,89.49,36.48,44.74,44.75
Product_09,Client_085,2025-12-04,12,December,1,3,22.21,33.62,100.86,34.23,100.86,0.0
Product_10,Client_150,2025-07-26,7,July,4,1,6.73,9.24,9.24,2.51,2.31,6.93
Product_24,Client_147,2025-07-11,7,July,2,1,14.7,25.53,25.53,10.83,25.53,0.0
Product_01,Client_067,2025-07-12,7,July,2,3,6.53,8.64,25.92,6.33,25.92,0.0
Product_21,Client_093,2025-10-12,10,October,2,1,8.16,13.41,13.41,5.25,13.41,0.0
Product_23,Client_061,2025-04-17,4,April,3,9,10.27,19.24,173.16,80.73,173.16,0.0
Product_02,Client_171,2025-10-02,10,October,1,8,8.5,10.8,86.4,18.4,86.4,0.0
Product_04,Client_120,2025-05-08,5,May,2,3,13.72,18.69,56.07,14.91,14.02,42.05
Product_10,Client_041,2025-04-12,4,April,2,10,4.64,6.52,65.2,18.8,48.9,16.3
Product_13,Client_176,2025-05-23,5,May,4,3,12.27,18.01,54.03,17.22,54.03,0.0
Product_17,Client_181,2025-02-14,2,February,2,4,20.72,38.11,152.44,69.56,152.44,0.0
Product_25,Client_080,2025-01-27,1,January,4,6,15.54,28.59,171.54,78.3,171.54,0.0
Product_23,Client_031,2025-11-05,11,November,1,4,10.75,15.6,62.4,19.4,0.0,62.4
Product_21,Client_076,2025-07-26,7,July,4,6,8.23,11.59,69.54,20.16,69.54,0.0
Product_12,Client_158,2025-08-20,8,August,3,2,8.25,15.1,30.2,13.7,7.55,22.65
Product_08,Client_057,2025-08-16,8,August,3,6,23.29,28.61,171.66,31.92,171.66,0.0
Product_05,Client_123,2025-06-24,6,June,4,5,15.64,25.27,126.35,48.15,31.59,94.76
Product_05,Client_117,2025-03-27,3,March,4,6,16.73,28.89,173.34,72.96,173.34,0.0
Product_24,Client_156,2025-11-15,11,November,3,2,14.81,20.78,41.56,11.94,41.56,0.0
Product_12,Client_107,2025-05-17,5,May,3,4,9.56,12.12,48.48,10.24,48.48,0.0
Product_23,Client_141,2025-03-12,3,March,2,5,12.11,14.72,73.6,13.05,18.4,55.2
Product_30,Client_121,2025-08-19,8,August,3,3,6.93,10.56,31.68,10.89,31.68,0.0
Product_25,Client_138,2025-04-09,4,April,2,3,17.47,21.9,65.7,13.29,65.7,0.0
Product_26,Client_171,2025-08-28,8,August,4,4,17.58,27.53,110.12,39.8,110.12,0.0
Product_27,Client_056,2025-12-29,12,December,5,3,18.12,23.58,70.74,16.38,70.74,0.0
Product_25,Client_064,2025-05-20,5,May,3,3,17.69,23.96,71.88,18.81,71.88,0.0
Product_22,Client_194,2025-01-20,1,January,3,8,11.74,16.11,128.88,34.96,128.88,0.0
Product_20,Client_021,2025-06-29,6,June,5,4,7.77,13.84,55.36,24.28,55.36,0.0
Product_17,Client_115,2025-12-04,12,December,1,3,19.38,23.84,71.52,13.38,71.52,0.0
Product_17,Client_181,2025-05-26,5,May,4,3,19.74,31.04,93.12,33.9,46.56,46.56
Product_12,Client_020,2025-05-31,5,May,5,7,9.54,15.93,111.51,44.73,111.51,0.0
Product_30,Client_145,2025-11-26,11,November,4,5,4.17,6.72,33.6,12.75,33.6,0.0
Product_04,Client_016,2025-06-25,6,June,4,5,15.04,21.99,109.95,34.75,82.46,27.49
Product_27,Client_141,2025-07-08,7,July,2,5,21.03,32.2,161.0,55.85,161.0,0.0
Product_29,Client_130,2025-06-02,6,June,1,5,22.74,27.63,138.15,24.45,138.15,0.0
Product_07,Client_147,2025-09-01,9,September,1,2,18.69,33.86,67.72,30.34,33.86,33.86
Product_18,Client_039,2025-01-24,1,January,4,4,21.09,34.97,139.88,55.52,104.91,34.97
Product_06,Client_084,2025-06-20,6,June,3,5,18.58,32.3,161.5,68.6,40.38,121.12
Product_28,Client_134,2025-07-01,7,July,1,6,20.08,24.26,145.56,25.08,109.17,36.39
Product_15,Client_030,2025-05-25,5,May,4,3,15.98,28.26,84.78,36.84,84.78,0.0
Product_22,Client_053,2025-03-04,3,March,1,2,9.8,16.45,32.9,13.3,32.9,0.0
Product_23,Client_150,2025-06-19,6,June,3,3,13.21,22.23,66.69,27.06,66.69,0.0
Product_16,Client_024,2025-01-01,1,January,1,3,18.73,24.55,73.65,17.46,73.65,0.0
Product_29,Client_131,2025-02-24,2,February,4,6,25.71,31.68,190.08,35.82,190.08,0.0
Product_15,Client_015,2025-03-18,3,March,3,4,16.62,23.31,93.24,26.76,23.31,69.93
Product_15,Client_034,2025-12-05,12,December,1,2,15.86,17.21,34.42,2.7,34.42,0.0
Product_17,Client_107,2025-10-03,10,October,1,3,20.23,27.65,82.95,22.26,82.95,0.0
Product_15,Client_145,2025-12-14,12,December,2,5,15.28,18.38,91.9,15.5,91.9,0.0
Product_02,Client_144,2025-10-14,10,October,2,4,8.83,14.97,59.88,24.56,59.88,0.0
Product_15,Client_173,2025-02-08,2,February,2,5,17.73,28.85,144.25,55.6,144.25,0.0
Product_26,Client_079,2025-09-16,9,September,3,6,18.82,33.18,199.08,86.16,199.08,0.0
Product_24,Client_006,2025-12-09,12,December,2,4,13.33,18.97,75.88,22.56,75.88,0.0
Product_13,Client_066,2025-02-13,2,February,2,2,10.19,12.86,25.72,5.34,19.29,6.43
Product_27,Client_001,2025-09-04,9,September,1,5,19.08,31.65,158.25,62.85,158.25,0.0
Product_24,Client_056,2025-09-13,9,September,2,3,12.84,14.14,42.42,3.9,31.82,10.6
Product_19,Client_019,2025-01-31,1,January,5,1,22.81,33.68,33.68,10.87,16.84,16.84
Product_02,Client_109,2025-09-25,9,September,4,5,8.04,8.86,44.3,4.1,44.3,0.0
Product_12,Client_180,2025-04-13,4,April,2,5,11.74,16.15,80.75,22.05,80.75,0.0
Product_03,Client_139,2025-08-10,8,August,2,2,11.63,21.14,42.28,19.02,0.0,42.28
Product_02,Client_018,2025-07-26,7,July,4,1,8.19,9.7,9.7,1.51,4.85,4.85
Product_30,Client_121,2025-03-23,3,March,4,4,4.41,6.4,25.6,7.96,25.6,0.0
Product_02,Client_074,2025-05-21,5,May,3,5,8.76,14.53,72.65,28.85,54.49,18.16
Product_14,Client_047,2025-04-16,4,April,3,4,15.87,24.87,99.48,36.0,24.87,74.61
Product_25,Client_035,2025-10-03,10,October,1,3,17.35,30.54,91.62,39.57,91.62,0.0
Product_25,Client_165,2025-06-11,6,June,2,2,14.0,21.31,42.62,14.62,31.96,10.66
Product_24,Client_166,2025-09-24,9,September,4,4,15.86,28.98,115.92,52.48,28.98,86.94
Product_14,Client_096,2025-11-01,11,November,1,9,14.77,20.19,181.71,48.78,45.43,136.28
Product_29,Client_098,2025-05-29,5,May,5,7,24.19,32.09,224.63,55.3,224.63,0.0
Product_15,Client_097,2025-01-16,1,January,3,3,15.16,23.88,71.64,26.16,71.64,0.0
Product_13,Client_021,2025-11-25,11,November,4,4,13.54,23.72,94.88,40.72,94.88,0.0
Product_22,Client_170,2025-12-09,12,December,2,4,11.65,16.46,65.84,19.24,49.38,16.46
Product_28,Client_139,2025-09-24,9,September,4,2,22.82,30.74,61.48,15.84,61.48,0.0
Product_05,Client_168,2025-05-24,5,May,4,1,14.67,26.88,26.88,12.21,26.88,0.0
Product_28,Client_090,2025-10-06,10,October,1,5,20.86,32.21,161.05,56.75,161.05,0.0
Product_04,Client_046,2025-07-24,7,July,4,7,15.13,18.01,126.07,20.16,94.55,31.52
Product_18,Client_101,2025-05-15,5,May,3,5,22.77,37.33,186.65,72.8,139.99,46.66
Product_17,Client_033,2025-09-11,9,September,2,4,19.49,30.25,121.0,43.04,121.0,0.0
Product_24,Client_058,2025-08-10,8,August,2,3,13.6,22.77,68.31,27.51,68.31,0.0
Product_27,Client_001,2025-03-01,3,March,1,5,21.42,25.91,129.55,22.45,129.55,0.0
Product_25,Client_006,2025-07-01,7,July,1,2,14.08,16.07,32.14,3.98,32.14,0.0
Product_10,Client_119,2025-06-25,6,June,4,2,7.16,11.27,22.54,8.22,22.54,0.0
Product_22,Client_185,2025-12-02,12,December,1,2,10.66,18.91,37.82,16.5,37.82,0.0
Product_18,Client_109,2025-06-23,6,June,4,3,21.46,32.68,98.04,33.66,24.51,73.53
Product_18,Client_098,2025-04-14,4,April,2,3,21.83,28.94,86.82,21.33,86.82,0.0
Product_27,Client_059,2025-10-20,10,October,3,3,21.95,31.18,93.54,27.69,93.54,0.0
Product_08,Client_118,2025-09-08,9,September,2,1,22.72,33.03,33.03,10.31,16.52,16.51
Product_12,Client_040,2025-07-12,7,July,2,8,11.1,16.4,131.2,42.4,131.2,0.0
Product_09,Client_049,2025-02-19,2,February,3,5,22.85,35.46,177.3,63.05,132.98,44.32
Product_30,Client_186,2025-10-31,10,October,5,3,6.75,9.49,28.47,8.22,28.47,0.0
Product_25,Client_029,2025-12-30,12,December,5,4,14.23,25.5,102.0,45.08,102.0,0.0
Product_02,Client_170,2025-03-03,3,March,1,7,9.17,16.27,113.89,49.7,85.42,28.47
Product_14,Client_158,2025-11-17,11,November,3,2,13.5,19.59,39.18,12.18,39.18,0.0
Product_25,Client_005,2025-12-08,12,December,2,4,17.19,27.76,111.04,42.28,111.04,0.0
Product_08,Client_053,2025-07-12,7,July,2,4,20.61,31.43,125.72,43.28,0.0,125.72
Product_03,Client_026,2025-10-14,10,October,2,6,12.82,20.7,124.2,47.28,124.2,0.0
Product_20,Client_009,2025-07-13,7,July,2,6,6.96,11.38,68.28,26.52,68.28,0.0
Product_15,Client_154,2025-02-21,2,February,3,4,14.74,27.0,108.0,49.04,81.0,27.0
Product_22,Client_181,2025-07-15,7,July,3,5,9.93,11.3,56.5,6.85,56.5,0.0
Product_28,Client_013,2025-09-06,9,September,1,6,20.3,22.23,133.38,11.58,133.38,0.0
Product_08,Client_190,2025-09-15,9,September,3,3,20.52,35.51,106.53,44.97,106.53,0.0
